watt_hours,Time,Alias,max_Wh_at_time,wasted_energy,ratio_of_waste,charge_multiplier,forecasted_charge
3,2024-07-19 17:00:00,LEP-004,15,12,0.8,1.8,360.86727272727273
3,2024-07-19 18:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
11,2024-07-19 19:00:00,LEP-004,26,15,0.5769230769230769,1.58,316.76127272727274
21,2024-07-19 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
17,2024-07-19 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
16,2024-07-19 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
16,2024-07-19 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
14,2024-07-20 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
13,2024-07-20 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
12,2024-07-20 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
12,2024-07-20 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
12,2024-07-20 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
12,2024-07-20 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
8,2024-07-20 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
5,2024-07-20 07:00:00,LEP-004,34,29,0.8529411764705882,1.85,370.8913636363636
2,2024-07-20 08:00:00,LEP-004,18,16,0.8888888888888888,1.89,378.91063636363634
1,2024-07-20 09:00:00,LEP-004,15,14,0.9333333333333332,1.93,386.92990909090906
0,2024-07-20 10:00:00,LEP-004,20,20,1.0,2.0,400.96363636363634
0,2024-07-20 11:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-20 12:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
1,2024-07-20 13:00:00,LEP-004,18,17,0.9444444444444444,1.94,388.93472727272723
2,2024-07-20 14:00:00,LEP-004,16,14,0.875,1.88,376.9058181818181
2,2024-07-20 15:00:00,LEP-004,18,16,0.8888888888888888,1.89,378.91063636363634
1,2024-07-20 16:00:00,LEP-004,17,16,0.9411764705882352,1.94,388.93472727272723
0,2024-07-20 17:00:00,LEP-004,15,15,1.0,2.0,400.96363636363634
1,2024-07-20 18:00:00,LEP-004,18,17,0.9444444444444444,1.94,388.93472727272723
15,2024-07-20 19:00:00,LEP-004,26,11,0.4230769230769231,1.42,284.6841818181818
30,2024-07-20 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
24,2024-07-20 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
24,2024-07-20 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
23,2024-07-20 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-21 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-21 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-21 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-21 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-21 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
20,2024-07-21 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-21 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-21 07:00:00,LEP-004,34,34,1.0,2.0,400.96363636363634
0,2024-07-21 08:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-21 09:00:00,LEP-004,15,15,1.0,2.0,400.96363636363634
0,2024-07-21 10:00:00,LEP-004,20,20,1.0,2.0,400.96363636363634
0,2024-07-21 11:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-21 12:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-21 13:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-21 14:00:00,LEP-004,16,16,1.0,2.0,400.96363636363634
0,2024-07-21 15:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
1,2024-07-21 16:00:00,LEP-004,17,16,0.9411764705882352,1.94,388.93472727272723
3,2024-07-21 17:00:00,LEP-004,15,12,0.8,1.8,360.86727272727273
3,2024-07-21 18:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
18,2024-07-21 19:00:00,LEP-004,26,8,0.3076923076923077,1.31,262.6311818181818
28,2024-07-21 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
25,2024-07-21 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
19,2024-07-21 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-21 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
14,2024-07-21 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
16,2024-07-22 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
15,2024-07-22 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
14,2024-07-22 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
13,2024-07-22 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
13,2024-07-22 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
14,2024-07-22 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
11,2024-07-22 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
8,2024-07-22 07:00:00,LEP-004,34,26,0.7647058823529411,1.76,352.84799999999996
8,2024-07-22 08:00:00,LEP-004,18,10,0.5555555555555556,1.56,312.75163636363635
8,2024-07-22 09:00:00,LEP-004,15,7,0.4666666666666667,1.47,294.7082727272727
8,2024-07-22 10:00:00,LEP-004,20,12,0.6,1.6,320.7709090909091
7,2024-07-22 11:00:00,LEP-004,19,12,0.631578947368421,1.63,326.78536363636357
6,2024-07-22 12:00:00,LEP-004,19,13,0.6842105263157895,1.68,336.8094545454545
7,2024-07-22 13:00:00,LEP-004,18,11,0.6111111111111112,1.61,322.7757272727273
7,2024-07-22 14:00:00,LEP-004,16,9,0.5625,1.56,312.75163636363635
7,2024-07-22 15:00:00,LEP-004,18,11,0.6111111111111112,1.61,322.7757272727273
8,2024-07-22 16:00:00,LEP-004,17,9,0.5294117647058824,1.53,306.7371818181818
8,2024-07-22 17:00:00,LEP-004,15,7,0.4666666666666667,1.47,294.7082727272727
7,2024-07-22 18:00:00,LEP-004,18,11,0.6111111111111112,1.61,322.7757272727273
7,2024-07-22 19:00:00,LEP-004,26,19,0.7307692307692307,1.73,346.83354545454546
19,2024-07-22 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
18,2024-07-22 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
8,2024-07-22 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
5,2024-07-22 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
19,2024-07-23 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-23 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
24,2024-07-23 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
24,2024-07-23 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
23,2024-07-23 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-23 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
9,2024-07-23 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
2,2024-07-23 07:00:00,LEP-004,34,32,0.9411764705882352,1.94,388.93472727272723
2,2024-07-23 08:00:00,LEP-004,18,16,0.8888888888888888,1.89,378.91063636363634
1,2024-07-23 09:00:00,LEP-004,15,14,0.9333333333333332,1.93,386.92990909090906
3,2024-07-23 10:00:00,LEP-004,20,17,0.85,1.85,370.8913636363636
0,2024-07-23 11:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-23 12:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-23 13:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-23 14:00:00,LEP-004,16,16,1.0,2.0,400.96363636363634
0,2024-07-23 15:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-23 16:00:00,LEP-004,17,17,1.0,2.0,400.96363636363634
0,2024-07-23 17:00:00,LEP-004,15,15,1.0,2.0,400.96363636363634
2,2024-07-23 18:00:00,LEP-004,18,16,0.8888888888888888,1.89,378.91063636363634
1,2024-07-23 19:00:00,LEP-004,26,25,0.9615384615384616,1.96,392.9443636363636
21,2024-07-23 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
27,2024-07-23 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
28,2024-07-23 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
20,2024-07-23 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-24 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
23,2024-07-24 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
26,2024-07-24 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
25,2024-07-24 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
23,2024-07-24 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
23,2024-07-24 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
3,2024-07-24 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
5,2024-07-24 07:00:00,LEP-004,34,29,0.8529411764705882,1.85,370.8913636363636
6,2024-07-24 08:00:00,LEP-004,18,12,0.6666666666666666,1.67,334.80463636363635
5,2024-07-24 09:00:00,LEP-004,15,10,0.6666666666666666,1.67,334.80463636363635
4,2024-07-24 10:00:00,LEP-004,20,16,0.8,1.8,360.86727272727273
4,2024-07-24 11:00:00,LEP-004,19,15,0.7894736842105263,1.79,358.8624545454545
5,2024-07-24 12:00:00,LEP-004,19,14,0.7368421052631579,1.74,348.8383636363636
4,2024-07-24 13:00:00,LEP-004,18,14,0.7777777777777778,1.78,356.85763636363635
3,2024-07-24 14:00:00,LEP-004,16,13,0.8125,1.81,362.8720909090909
3,2024-07-24 15:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
3,2024-07-24 16:00:00,LEP-004,17,14,0.8235294117647058,1.82,364.87690909090907
3,2024-07-24 17:00:00,LEP-004,15,12,0.8,1.8,360.86727272727273
3,2024-07-24 18:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
8,2024-07-24 19:00:00,LEP-004,26,18,0.6923076923076923,1.69,338.8142727272727
19,2024-07-24 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
10,2024-07-24 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-24 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
9,2024-07-24 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
16,2024-07-25 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
15,2024-07-25 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
14,2024-07-25 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
14,2024-07-25 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
13,2024-07-25 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
13,2024-07-25 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
8,2024-07-25 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
10,2024-07-25 07:00:00,LEP-004,34,24,0.7058823529411765,1.71,342.82390909090907
12,2024-07-25 08:00:00,LEP-004,18,6,0.3333333333333333,1.33,266.6408181818182
9,2024-07-25 09:00:00,LEP-004,15,6,0.4,1.4,280.6745454545454
4,2024-07-25 10:00:00,LEP-004,20,16,0.8,1.8,360.86727272727273
3,2024-07-25 11:00:00,LEP-004,19,16,0.8421052631578947,1.84,368.88654545454546
3,2024-07-25 12:00:00,LEP-004,19,16,0.8421052631578947,1.84,368.88654545454546
3,2024-07-25 13:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
3,2024-07-25 14:00:00,LEP-004,16,13,0.8125,1.81,362.8720909090909
3,2024-07-25 15:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
3,2024-07-25 16:00:00,LEP-004,17,14,0.8235294117647058,1.82,364.87690909090907
3,2024-07-25 17:00:00,LEP-004,15,12,0.8,1.8,360.86727272727273
3,2024-07-25 18:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
3,2024-07-25 19:00:00,LEP-004,26,23,0.8846153846153846,1.88,376.9058181818181
28,2024-07-25 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
27,2024-07-25 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
21,2024-07-25 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
10,2024-07-25 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
1,2024-07-25 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
24,2024-07-26 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
25,2024-07-26 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
24,2024-07-26 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
23,2024-07-26 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
21,2024-07-26 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
15,2024-07-26 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
3,2024-07-26 07:00:00,LEP-004,34,31,0.9117647058823528,1.91,382.9202727272727
3,2024-07-26 08:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
3,2024-07-26 09:00:00,LEP-004,15,12,0.8,1.8,360.86727272727273
3,2024-07-26 10:00:00,LEP-004,20,17,0.85,1.85,370.8913636363636
3,2024-07-26 11:00:00,LEP-004,19,16,0.8421052631578947,1.84,368.88654545454546
3,2024-07-26 13:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
3,2024-07-26 14:00:00,LEP-004,16,13,0.8125,1.81,362.8720909090909
3,2024-07-26 15:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
7,2024-07-26 16:00:00,LEP-004,17,10,0.5882352941176471,1.59,318.7660909090909
5,2024-07-26 17:00:00,LEP-004,15,10,0.6666666666666666,1.67,334.80463636363635
3,2024-07-26 19:00:00,LEP-004,26,23,0.8846153846153846,1.88,376.9058181818181
6,2024-07-26 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
21,2024-07-26 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
17,2024-07-26 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
8,2024-07-26 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
17,2024-07-27 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
17,2024-07-27 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
16,2024-07-27 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
15,2024-07-27 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
15,2024-07-27 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
15,2024-07-27 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
8,2024-07-27 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
4,2024-07-27 07:00:00,LEP-004,34,30,0.8823529411764706,1.88,376.9058181818181
2,2024-07-27 08:00:00,LEP-004,18,16,0.8888888888888888,1.89,378.91063636363634
1,2024-07-27 09:00:00,LEP-004,15,14,0.9333333333333332,1.93,386.92990909090906
0,2024-07-27 10:00:00,LEP-004,20,20,1.0,2.0,400.96363636363634
0,2024-07-27 11:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-27 12:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-27 13:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-27 14:00:00,LEP-004,16,16,1.0,2.0,400.96363636363634
0,2024-07-27 15:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-27 16:00:00,LEP-004,17,17,1.0,2.0,400.96363636363634
0,2024-07-27 17:00:00,LEP-004,15,15,1.0,2.0,400.96363636363634
0,2024-07-27 18:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
10,2024-07-27 19:00:00,LEP-004,26,16,0.6153846153846154,1.62,324.78054545454546
32,2024-07-27 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
27,2024-07-27 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
27,2024-07-27 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
27,2024-07-27 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
7,2024-07-28 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-28 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-28 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-28 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-28 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-28 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-28 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-28 07:00:00,LEP-004,34,34,1.0,2.0,400.96363636363634
0,2024-07-28 08:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-28 09:00:00,LEP-004,15,15,1.0,2.0,400.96363636363634
0,2024-07-28 10:00:00,LEP-004,20,20,1.0,2.0,400.96363636363634
0,2024-07-28 11:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-28 12:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-28 13:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-28 14:00:00,LEP-004,16,16,1.0,2.0,400.96363636363634
0,2024-07-28 15:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-28 16:00:00,LEP-004,17,17,1.0,2.0,400.96363636363634
0,2024-07-28 17:00:00,LEP-004,15,15,1.0,2.0,400.96363636363634
0,2024-07-28 18:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-28 19:00:00,LEP-004,26,26,1.0,2.0,400.96363636363634
0,2024-07-28 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-28 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-28 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-28 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-29 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-29 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-29 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-29 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-29 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-29 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-29 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
0,2024-07-29 07:00:00,LEP-004,34,34,1.0,2.0,400.96363636363634
0,2024-07-29 08:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-29 09:00:00,LEP-004,15,15,1.0,2.0,400.96363636363634
0,2024-07-29 10:00:00,LEP-004,20,20,1.0,2.0,400.96363636363634
0,2024-07-29 11:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-29 12:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-29 13:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
1,2024-07-29 14:00:00,LEP-004,16,15,0.9375,1.94,388.93472727272723
2,2024-07-29 15:00:00,LEP-004,18,16,0.8888888888888888,1.89,378.91063636363634
2,2024-07-29 16:00:00,LEP-004,17,15,0.8823529411764706,1.88,376.9058181818181
2,2024-07-29 17:00:00,LEP-004,15,13,0.8666666666666667,1.87,374.901
0,2024-07-29 18:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
4,2024-07-29 19:00:00,LEP-004,26,22,0.8461538461538461,1.85,370.8913636363636
17,2024-07-29 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
28,2024-07-29 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
30,2024-07-29 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
27,2024-07-29 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
26,2024-07-30 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
26,2024-07-30 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
26,2024-07-30 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
25,2024-07-30 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-30 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
17,2024-07-30 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
5,2024-07-30 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
2,2024-07-30 07:00:00,LEP-004,34,32,0.9411764705882352,1.94,388.93472727272723
0,2024-07-30 08:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-30 09:00:00,LEP-004,15,15,1.0,2.0,400.96363636363634
0,2024-07-30 10:00:00,LEP-004,20,20,1.0,2.0,400.96363636363634
0,2024-07-30 11:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-30 12:00:00,LEP-004,19,19,1.0,2.0,400.96363636363634
0,2024-07-30 13:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
0,2024-07-30 14:00:00,LEP-004,16,16,1.0,2.0,400.96363636363634
0,2024-07-30 15:00:00,LEP-004,18,18,1.0,2.0,400.96363636363634
5,2024-07-30 16:00:00,LEP-004,17,12,0.7058823529411765,1.71,342.82390909090907
4,2024-07-30 17:00:00,LEP-004,15,11,0.7333333333333333,1.73,346.83354545454546
1,2024-07-30 18:00:00,LEP-004,18,17,0.9444444444444444,1.94,388.93472727272723
0,2024-07-30 19:00:00,LEP-004,26,26,1.0,2.0,400.96363636363634
7,2024-07-30 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
19,2024-07-30 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
19,2024-07-30 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-30 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
22,2024-07-31 00:00:00,LEP-004,0,0,,1.0,200.48181818181817
23,2024-07-31 01:00:00,LEP-004,0,0,,1.0,200.48181818181817
24,2024-07-31 02:00:00,LEP-004,0,0,,1.0,200.48181818181817
23,2024-07-31 03:00:00,LEP-004,0,0,,1.0,200.48181818181817
21,2024-07-31 04:00:00,LEP-004,0,0,,1.0,200.48181818181817
16,2024-07-31 05:00:00,LEP-004,0,0,,1.0,200.48181818181817
11,2024-07-31 06:00:00,LEP-004,0,0,,1.0,200.48181818181817
5,2024-07-31 07:00:00,LEP-004,34,29,0.8529411764705882,1.85,370.8913636363636
5,2024-07-31 08:00:00,LEP-004,18,13,0.7222222222222222,1.72,344.82872727272724
3,2024-07-31 09:00:00,LEP-004,15,12,0.8,1.8,360.86727272727273
3,2024-07-31 10:00:00,LEP-004,20,17,0.85,1.85,370.8913636363636
3,2024-07-31 11:00:00,LEP-004,19,16,0.8421052631578947,1.84,368.88654545454546
3,2024-07-31 12:00:00,LEP-004,19,16,0.8421052631578947,1.84,368.88654545454546
3,2024-07-31 13:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
3,2024-07-31 14:00:00,LEP-004,16,13,0.8125,1.81,362.8720909090909
3,2024-07-31 15:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
3,2024-07-31 16:00:00,LEP-004,17,14,0.8235294117647058,1.82,364.87690909090907
3,2024-07-31 17:00:00,LEP-004,15,12,0.8,1.8,360.86727272727273
3,2024-07-31 18:00:00,LEP-004,18,15,0.8333333333333334,1.83,366.8817272727273
2,2024-07-31 19:00:00,LEP-004,26,24,0.9230769230769232,1.92,384.9250909090909
0,2024-07-31 20:00:00,LEP-004,0,0,,1.0,200.48181818181817
17,2024-07-31 21:00:00,LEP-004,0,0,,1.0,200.48181818181817
19,2024-07-31 22:00:00,LEP-004,0,0,,1.0,200.48181818181817
19,2024-07-31 23:00:00,LEP-004,0,0,,1.0,200.48181818181817
