watt_hours,Time,Alias,max_Wh_at_time,wasted_energy,ratio_of_waste,charge_multiplier,forecasted_charge
1,2024-03-22 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
3,2024-03-22 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
6,2024-03-22 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-03-22 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
9,2024-03-23 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-03-23 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-23 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-23 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
5,2024-03-23 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
2,2024-03-23 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-23 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-23 07:00:00,LEP-005,21,20,0.9523809523809524,1.95,326.94336734693877
1,2024-03-23 08:00:00,LEP-005,22,21,0.9545454545454546,1.95,326.94336734693877
1,2024-03-23 09:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
1,2024-03-23 10:00:00,LEP-005,17,16,0.9411764705882352,1.94,325.26673469387754
1,2024-03-23 11:00:00,LEP-005,24,23,0.9583333333333334,1.96,328.62
1,2024-03-23 12:00:00,LEP-005,18,17,0.9444444444444444,1.94,325.26673469387754
1,2024-03-23 13:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
1,2024-03-23 14:00:00,LEP-005,22,21,0.9545454545454546,1.95,326.94336734693877
1,2024-03-23 15:00:00,LEP-005,23,22,0.9565217391304348,1.96,328.62
1,2024-03-23 16:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
1,2024-03-23 17:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
1,2024-03-23 18:00:00,LEP-005,27,26,0.9629629629629628,1.96,328.62
1,2024-03-23 19:00:00,LEP-005,29,28,0.9655172413793104,1.97,330.2966326530612
6,2024-03-23 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
11,2024-03-23 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-03-23 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-23 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-24 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-24 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-24 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-24 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-24 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
5,2024-03-24 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
3,2024-03-24 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-24 07:00:00,LEP-005,21,20,0.9523809523809524,1.95,326.94336734693877
1,2024-03-24 08:00:00,LEP-005,22,21,0.9545454545454546,1.95,326.94336734693877
1,2024-03-24 09:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
1,2024-03-24 10:00:00,LEP-005,17,16,0.9411764705882352,1.94,325.26673469387754
1,2024-03-24 11:00:00,LEP-005,24,23,0.9583333333333334,1.96,328.62
1,2024-03-24 12:00:00,LEP-005,18,17,0.9444444444444444,1.94,325.26673469387754
1,2024-03-24 13:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
1,2024-03-24 14:00:00,LEP-005,22,21,0.9545454545454546,1.95,326.94336734693877
1,2024-03-24 15:00:00,LEP-005,23,22,0.9565217391304348,1.96,328.62
1,2024-03-24 16:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
1,2024-03-24 17:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
1,2024-03-24 18:00:00,LEP-005,27,26,0.9629629629629628,1.96,328.62
1,2024-03-24 19:00:00,LEP-005,29,28,0.9655172413793104,1.97,330.2966326530612
6,2024-03-24 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
11,2024-03-24 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
11,2024-03-24 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
10,2024-03-24 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
9,2024-03-25 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-03-25 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-25 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
11,2024-03-25 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-03-25 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-25 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-25 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-25 07:00:00,LEP-005,21,20,0.9523809523809524,1.95,326.94336734693877
1,2024-03-25 08:00:00,LEP-005,22,21,0.9545454545454546,1.95,326.94336734693877
1,2024-03-25 09:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
1,2024-03-25 10:00:00,LEP-005,17,16,0.9411764705882352,1.94,325.26673469387754
1,2024-03-25 11:00:00,LEP-005,24,23,0.9583333333333334,1.96,328.62
1,2024-03-25 12:00:00,LEP-005,18,17,0.9444444444444444,1.94,325.26673469387754
1,2024-03-25 13:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
1,2024-03-25 14:00:00,LEP-005,22,21,0.9545454545454546,1.95,326.94336734693877
1,2024-03-25 15:00:00,LEP-005,23,22,0.9565217391304348,1.96,328.62
1,2024-03-25 16:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
1,2024-03-25 17:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
1,2024-03-25 18:00:00,LEP-005,27,26,0.9629629629629628,1.96,328.62
3,2024-03-25 19:00:00,LEP-005,29,26,0.896551724137931,1.9,318.5602040816326
7,2024-03-25 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-25 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-25 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-25 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-26 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
10,2024-03-26 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
3,2024-03-26 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
5,2024-03-26 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-03-26 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-26 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-26 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-26 07:00:00,LEP-005,21,20,0.9523809523809524,1.95,326.94336734693877
1,2024-03-26 08:00:00,LEP-005,22,21,0.9545454545454546,1.95,326.94336734693877
1,2024-03-26 09:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
1,2024-03-26 10:00:00,LEP-005,17,16,0.9411764705882352,1.94,325.26673469387754
1,2024-03-26 11:00:00,LEP-005,24,23,0.9583333333333334,1.96,328.62
1,2024-03-26 12:00:00,LEP-005,18,17,0.9444444444444444,1.94,325.26673469387754
1,2024-03-26 13:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
1,2024-03-26 14:00:00,LEP-005,22,21,0.9545454545454546,1.95,326.94336734693877
1,2024-03-26 15:00:00,LEP-005,23,22,0.9565217391304348,1.96,328.62
1,2024-03-26 16:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
1,2024-03-26 17:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
1,2024-03-26 18:00:00,LEP-005,27,26,0.9629629629629628,1.96,328.62
1,2024-03-26 19:00:00,LEP-005,29,28,0.9655172413793104,1.97,330.2966326530612
1,2024-03-26 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
12,2024-03-26 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
13,2024-03-26 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-26 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-27 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-27 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-27 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
12,2024-03-27 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
13,2024-03-27 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-03-27 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-03-27 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-03-27 07:00:00,LEP-005,21,21,1.0,2.0,335.3265306122449
0,2024-03-27 08:00:00,LEP-005,22,22,1.0,2.0,335.3265306122449
4,2024-03-27 09:00:00,LEP-005,20,16,0.8,1.8,301.7938775510204
5,2024-03-27 10:00:00,LEP-005,17,12,0.7058823529411765,1.71,286.70418367346934
4,2024-03-27 11:00:00,LEP-005,24,20,0.8333333333333334,1.83,306.8237755102041
2,2024-03-27 12:00:00,LEP-005,18,16,0.8888888888888888,1.89,316.8835714285714
1,2024-03-27 13:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
2,2024-03-27 14:00:00,LEP-005,22,20,0.9090909090909092,1.91,320.23683673469384
1,2024-03-27 15:00:00,LEP-005,23,22,0.9565217391304348,1.96,328.62
2,2024-03-27 16:00:00,LEP-005,15,13,0.8666666666666667,1.87,313.53030612244896
3,2024-03-27 17:00:00,LEP-005,15,12,0.8,1.8,301.7938775510204
8,2024-03-27 18:00:00,LEP-005,27,19,0.7037037037037037,1.7,285.02755102040817
7,2024-03-27 19:00:00,LEP-005,29,22,0.7586206896551724,1.76,295.0873469387755
1,2024-03-27 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
9,2024-03-27 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-03-27 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
9,2024-03-27 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-03-28 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-28 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-28 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-28 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
5,2024-03-28 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
5,2024-03-28 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
3,2024-03-28 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-28 07:00:00,LEP-005,21,20,0.9523809523809524,1.95,326.94336734693877
0,2024-03-28 08:00:00,LEP-005,22,22,1.0,2.0,335.3265306122449
0,2024-03-28 09:00:00,LEP-005,20,20,1.0,2.0,335.3265306122449
0,2024-03-28 10:00:00,LEP-005,17,17,1.0,2.0,335.3265306122449
0,2024-03-28 11:00:00,LEP-005,24,24,1.0,2.0,335.3265306122449
0,2024-03-28 12:00:00,LEP-005,18,18,1.0,2.0,335.3265306122449
0,2024-03-28 13:00:00,LEP-005,20,20,1.0,2.0,335.3265306122449
0,2024-03-28 14:00:00,LEP-005,22,22,1.0,2.0,335.3265306122449
0,2024-03-28 15:00:00,LEP-005,23,23,1.0,2.0,335.3265306122449
0,2024-03-28 16:00:00,LEP-005,15,15,1.0,2.0,335.3265306122449
0,2024-03-28 17:00:00,LEP-005,15,15,1.0,2.0,335.3265306122449
0,2024-03-28 18:00:00,LEP-005,27,27,1.0,2.0,335.3265306122449
0,2024-03-28 19:00:00,LEP-005,29,29,1.0,2.0,335.3265306122449
2,2024-03-28 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
24,2024-03-28 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-28 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-28 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-29 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-29 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-29 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-29 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
12,2024-03-29 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
5,2024-03-29 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
3,2024-03-29 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-03-29 07:00:00,LEP-005,21,20,0.9523809523809524,1.95,326.94336734693877
1,2024-03-29 08:00:00,LEP-005,22,21,0.9545454545454546,1.95,326.94336734693877
1,2024-03-29 09:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
1,2024-03-29 10:00:00,LEP-005,17,16,0.9411764705882352,1.94,325.26673469387754
12,2024-03-29 11:00:00,LEP-005,24,12,0.5,1.5,251.49489795918367
13,2024-03-29 12:00:00,LEP-005,18,5,0.2777777777777778,1.28,214.60897959183671
13,2024-03-29 13:00:00,LEP-005,20,7,0.35,1.35,226.34540816326532
13,2024-03-29 14:00:00,LEP-005,22,9,0.4090909090909091,1.41,236.40520408163263
5,2024-03-29 15:00:00,LEP-005,23,18,0.782608695652174,1.78,298.4406122448979
2,2024-03-29 16:00:00,LEP-005,15,13,0.8666666666666667,1.87,313.53030612244896
1,2024-03-29 17:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
1,2024-03-29 18:00:00,LEP-005,27,26,0.9629629629629628,1.96,328.62
1,2024-03-29 19:00:00,LEP-005,29,28,0.9655172413793104,1.97,330.2966326530612
7,2024-03-29 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
5,2024-03-29 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-29 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-29 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-30 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
6,2024-03-30 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
5,2024-03-30 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
3,2024-03-30 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-03-30 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-03-30 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-03-30 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-03-30 07:00:00,LEP-005,21,21,1.0,2.0,335.3265306122449
0,2024-03-30 08:00:00,LEP-005,22,22,1.0,2.0,335.3265306122449
0,2024-03-30 09:00:00,LEP-005,20,20,1.0,2.0,335.3265306122449
1,2024-03-30 10:00:00,LEP-005,17,16,0.9411764705882352,1.94,325.26673469387754
8,2024-03-30 11:00:00,LEP-005,24,16,0.6666666666666666,1.67,279.99765306122447
11,2024-03-30 12:00:00,LEP-005,18,7,0.3888888888888889,1.39,233.05193877551017
11,2024-03-30 13:00:00,LEP-005,20,9,0.45,1.45,243.11173469387754
4,2024-03-30 14:00:00,LEP-005,22,18,0.8181818181818182,1.82,305.14714285714285
2,2024-03-30 15:00:00,LEP-005,23,21,0.9130434782608696,1.91,320.23683673469384
1,2024-03-30 16:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
1,2024-03-30 17:00:00,LEP-005,15,14,0.9333333333333332,1.93,323.5901020408163
5,2024-03-30 18:00:00,LEP-005,27,22,0.8148148148148148,1.81,303.4705102040816
10,2024-03-30 19:00:00,LEP-005,29,19,0.6551724137931034,1.66,278.32102040816324
7,2024-03-30 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-30 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-30 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-30 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-31 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-31 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-31 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-31 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
4,2024-03-31 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-03-31 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-03-31 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-03-31 07:00:00,LEP-005,21,21,1.0,2.0,335.3265306122449
0,2024-03-31 08:00:00,LEP-005,22,22,1.0,2.0,335.3265306122449
0,2024-03-31 09:00:00,LEP-005,20,20,1.0,2.0,335.3265306122449
0,2024-03-31 10:00:00,LEP-005,17,17,1.0,2.0,335.3265306122449
0,2024-03-31 11:00:00,LEP-005,24,24,1.0,2.0,335.3265306122449
0,2024-03-31 12:00:00,LEP-005,18,18,1.0,2.0,335.3265306122449
1,2024-03-31 13:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
10,2024-03-31 14:00:00,LEP-005,22,12,0.5454545454545454,1.55,259.8780612244898
9,2024-03-31 15:00:00,LEP-005,23,14,0.6086956521739131,1.61,269.9378571428571
5,2024-03-31 16:00:00,LEP-005,15,10,0.6666666666666666,1.67,279.99765306122447
0,2024-03-31 17:00:00,LEP-005,15,15,1.0,2.0,335.3265306122449
0,2024-03-31 18:00:00,LEP-005,27,27,1.0,2.0,335.3265306122449
0,2024-03-31 19:00:00,LEP-005,29,29,1.0,2.0,335.3265306122449
4,2024-03-31 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-31 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-03-31 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-03-31 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
12,2024-04-01 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
10,2024-04-01 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
10,2024-04-01 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
4,2024-04-01 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-01 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-01 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-01 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-01 07:00:00,LEP-005,21,21,1.0,2.0,335.3265306122449
0,2024-04-01 08:00:00,LEP-005,22,22,1.0,2.0,335.3265306122449
0,2024-04-01 09:00:00,LEP-005,20,20,1.0,2.0,335.3265306122449
0,2024-04-01 10:00:00,LEP-005,17,17,1.0,2.0,335.3265306122449
0,2024-04-01 11:00:00,LEP-005,24,24,1.0,2.0,335.3265306122449
7,2024-04-01 12:00:00,LEP-005,18,11,0.6111111111111112,1.61,269.9378571428571
7,2024-04-01 13:00:00,LEP-005,20,13,0.65,1.65,276.644387755102
4,2024-04-01 14:00:00,LEP-005,22,18,0.8181818181818182,1.82,305.14714285714285
0,2024-04-01 15:00:00,LEP-005,23,23,1.0,2.0,335.3265306122449
0,2024-04-01 16:00:00,LEP-005,15,15,1.0,2.0,335.3265306122449
0,2024-04-01 17:00:00,LEP-005,15,15,1.0,2.0,335.3265306122449
0,2024-04-01 18:00:00,LEP-005,27,27,1.0,2.0,335.3265306122449
0,2024-04-01 19:00:00,LEP-005,29,29,1.0,2.0,335.3265306122449
0,2024-04-01 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
3,2024-04-01 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-04-01 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-04-01 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-04-02 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-04-02 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-02 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-02 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-02 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-02 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-02 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-02 07:00:00,LEP-005,21,21,1.0,2.0,335.3265306122449
0,2024-04-02 08:00:00,LEP-005,22,22,1.0,2.0,335.3265306122449
0,2024-04-02 09:00:00,LEP-005,20,20,1.0,2.0,335.3265306122449
7,2024-04-02 10:00:00,LEP-005,17,10,0.5882352941176471,1.59,266.5845918367347
8,2024-04-02 11:00:00,LEP-005,24,16,0.6666666666666666,1.67,279.99765306122447
12,2024-04-02 12:00:00,LEP-005,18,6,0.3333333333333333,1.33,222.99214285714285
9,2024-04-02 13:00:00,LEP-005,20,11,0.55,1.55,259.8780612244898
2,2024-04-02 14:00:00,LEP-005,22,20,0.9090909090909092,1.91,320.23683673469384
1,2024-04-02 15:00:00,LEP-005,23,22,0.9565217391304348,1.96,328.62
0,2024-04-02 16:00:00,LEP-005,15,15,1.0,2.0,335.3265306122449
0,2024-04-02 17:00:00,LEP-005,15,15,1.0,2.0,335.3265306122449
0,2024-04-02 18:00:00,LEP-005,27,27,1.0,2.0,335.3265306122449
4,2024-04-02 19:00:00,LEP-005,29,25,0.8620689655172413,1.86,311.85367346938773
6,2024-04-02 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
5,2024-04-02 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
3,2024-04-02 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-04-02 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-04-03 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-04-03 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
7,2024-04-03 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
5,2024-04-03 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
4,2024-04-03 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
1,2024-04-03 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-03 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-03 07:00:00,LEP-005,21,21,1.0,2.0,335.3265306122449
0,2024-04-03 08:00:00,LEP-005,22,22,1.0,2.0,335.3265306122449
0,2024-04-03 09:00:00,LEP-005,20,20,1.0,2.0,335.3265306122449
0,2024-04-03 10:00:00,LEP-005,17,17,1.0,2.0,335.3265306122449
0,2024-04-03 11:00:00,LEP-005,24,24,1.0,2.0,335.3265306122449
5,2024-04-03 12:00:00,LEP-005,18,13,0.7222222222222222,1.72,288.3808163265306
12,2024-04-03 13:00:00,LEP-005,20,8,0.4,1.4,234.7285714285714
11,2024-04-03 14:00:00,LEP-005,22,11,0.5,1.5,251.49489795918367
10,2024-04-03 15:00:00,LEP-005,23,13,0.5652173913043478,1.57,263.23132653061225
8,2024-04-03 16:00:00,LEP-005,15,7,0.4666666666666667,1.47,246.46499999999997
12,2024-04-03 17:00:00,LEP-005,15,3,0.2,1.0,167.66326530612244
11,2024-04-03 18:00:00,LEP-005,27,16,0.5925925925925926,1.59,266.5845918367347
9,2024-04-03 19:00:00,LEP-005,29,20,0.6896551724137931,1.69,283.35091836734694
10,2024-04-03 20:00:00,LEP-005,0,0,,1.0,167.66326530612244
9,2024-04-03 21:00:00,LEP-005,0,0,,1.0,167.66326530612244
8,2024-04-03 22:00:00,LEP-005,0,0,,1.0,167.66326530612244
6,2024-04-03 23:00:00,LEP-005,0,0,,1.0,167.66326530612244
6,2024-04-04 00:00:00,LEP-005,0,0,,1.0,167.66326530612244
6,2024-04-04 01:00:00,LEP-005,0,0,,1.0,167.66326530612244
6,2024-04-04 02:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-04 03:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-04 04:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-04 05:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-04 06:00:00,LEP-005,0,0,,1.0,167.66326530612244
0,2024-04-04 07:00:00,LEP-005,21,21,1.0,2.0,335.3265306122449
0,2024-04-04 08:00:00,LEP-005,22,22,1.0,2.0,335.3265306122449
1,2024-04-04 09:00:00,LEP-005,20,19,0.95,1.95,326.94336734693877
1,2024-04-04 10:00:00,LEP-005,17,16,0.9411764705882352,1.94,325.26673469387754
10,2024-04-04 11:00:00,LEP-005,24,14,0.5833333333333334,1.58,264.9079591836735
10,2024-04-04 12:00:00,LEP-005,18,8,0.4444444444444444,1.44,241.4351020408163
11,2024-04-04 13:00:00,LEP-005,20,9,0.45,1.45,243.11173469387754
6,2024-04-04 14:00:00,LEP-005,22,16,0.7272727272727273,1.73,290.0574489795918
0,2024-04-04 15:00:00,LEP-005,23,23,1.0,2.0,335.3265306122449
0,2024-04-04 16:00:00,LEP-005,15,15,1.0,2.0,335.3265306122449
